State,Year,Narcotic,NonNarcotic,Percentage,From.Yearly.Mean,Yearly.Mean
DE,1991,15,3909,0.382262996941896,-1.1354496710143487,1.5177126679562447
DE,1992,111,7110,1.5371832156211052,-0.029496025122468295,1.5666792407435735
DE,1993,129,8283,1.5335235378031382,0.08764431237344583,1.4458792254296924
DE,1994,121,9126,1.3085324970260626,-0.628658507793542,1.9371910048196046
DE,1995,41,12444,0.3283940728874649,-1.2388717464769354,1.5672658193644005
DE,1996,58,14648,0.39439684482524145,-1.7113269158427975,2.105723760668039
DE,1997,387,21602,1.7599708945381782,-1.546196570464907,3.3061674650030852
DE,1998,547,22500,2.373410856076713,-0.4700682486445613,2.843479104721274
DE,1999,557,20616,2.6307089217399517,-0.3167410862501234,2.947450007990075
DE,2000,1192,32085,3.582053670703489,-0.03285882479278435,3.6149124954962732
DE,2001,1832,37821,4.6200791869467634,0.2150832315338853,4.404995955412878
DE,2002,4328,55767,7.201930277061319,0.15741426877607623,7.0445160082852425
DE,2003,7807,51550,13.152618899203128,4.833509099261429,8.3191097999417
DE,2004,10550,73226,12.593105423987778,3.57037081874347,9.022734605244308
DE,2005,10554,71462,12.868220834959033,1.294810466668542,11.57341036829049
DE,2006,13084,74657,14.912070753695536,1.317622853356033,13.594447900339503
DE,2007,16237,77384,17.343331090246846,-1.5183675330141035,18.86169862326095
DE,2008,29350,88473,24.910246726021235,5.660463120000038,19.249783606021197
DE,2009,48671,138597,25.9900249909221,8.505119967431948,17.484905023490153
DE,2010,61316,157772,27.986927627254804,9.327846506716195,18.65908112053861
DE,2011,93343,176816,34.55113470215688,14.08514914294225,20.46598555921463
DE,2012,112076,182283,38.07459598653345,17.119462621653582,20.95513336487987
DE,2013,113958,182029,38.501015247291264,18.33724085070864,20.163774396582625
DE,2014,123532,222670,35.68205845142431,17.734876342027018,17.947182109397293
DE,2015,110375,219612,33.44828735677466,16.51428004493605,16.934007311838606
DE,2016,112060,236043,32.1916214453768,16.140988830734994,16.05063261464181
DE,2017,15434,42455,26.661369172036135,11.760883649247576,14.900485522788559
